,wave,telluric
7606,6326.06,0.999998
7607,6326.07,0.999998
7608,6326.08,0.999998
7609,6326.09,0.999998
7610,6326.1,0.999998
7611,6326.11,0.999998
7612,6326.12,0.999998
7613,6326.13,0.999998
7614,6326.14,0.999998
7615,6326.15,0.999998
7616,6326.16,0.999998
7617,6326.17,0.999998
7618,6326.18,0.999997
7619,6326.19,0.999997
7620,6326.2,0.999997
7621,6326.21,0.999997
7622,6326.22,0.999997
7623,6326.23,0.999996
7624,6326.24,0.999996
7625,6326.25,0.999996
7626,6326.26,0.999995
7627,6326.27,0.999995
7628,6326.28,0.999994
7629,6326.29,0.999994
7630,6326.3,0.999993
7631,6326.31,0.999992
7632,6326.32,0.999991
7633,6326.33,0.99999
7634,6326.34,0.999989
7635,6326.35,0.999987
7636,6326.36,0.999985
7637,6326.37,0.999982
7638,6326.38,0.999978
7639,6326.39,0.999973
7640,6326.4,0.999966
7641,6326.41,0.999956
7642,6326.42,0.999939
7643,6326.43,0.999909
7644,6326.44,0.99985
7645,6326.45,0.999735
7646,6326.46,0.999522
7647,6326.47,0.999186
7648,6326.48,0.998779
7649,6326.49,0.998468
7650,6326.5,0.998436
7651,6326.51,0.998703
7652,6326.52,0.999102
7653,6326.53,0.999457
7654,6326.54,0.999693
7655,6326.55,0.999827
7656,6326.56,0.999896
7657,6326.57,0.999932
7658,6326.58,0.999952
7659,6326.59,0.999963
7660,6326.6,0.999971
7661,6326.61,0.999977
7662,6326.62,0.999981
7663,6326.63,0.999984
7664,6326.64,0.999986
7665,6326.65,0.999988
7666,6326.66,0.99999
7667,6326.67,0.999991
7668,6326.68,0.999992
7669,6326.69,0.999993
7670,6326.7,0.999994
7671,6326.71,0.999994
7672,6326.72,0.999995
7673,6326.73,0.999995
7674,6326.74,0.999996
7675,6326.75,0.999996
7676,6326.76,0.999996
7677,6326.77,0.999997
7678,6326.78,0.999997
7679,6326.79,0.999997
7680,6326.8,0.999997
7681,6326.81,0.999997
7682,6326.82,0.999998
7683,6326.83,0.999998
7684,6326.84,0.999998
7685,6326.85,0.999998
7686,6326.86,0.999998
7687,6326.87,0.999998
7688,6326.88,0.999998
7689,6326.89,0.999998
7690,6326.9,0.999998
7691,6326.91,0.999998
7692,6326.92,0.999998
7693,6326.93,0.999998
7694,6326.94,0.999998
7695,6326.95,0.999998
7696,6326.96,0.999998
7697,6326.97,0.999998
7698,6326.98,0.999998
7699,6326.99,0.999998
7700,6327.0,0.999998
7701,6327.01,0.999997
7702,6327.02,0.999997
7703,6327.03,0.999997
7704,6327.04,0.999997
7705,6327.05,0.999996
7706,6327.06,0.999996
7707,6327.07,0.999996
7708,6327.08,0.999995
7709,6327.09,0.999995
7710,6327.1,0.999994
7711,6327.11,0.999994
7712,6327.12,0.999993
7713,6327.13,0.999992
7714,6327.14,0.999991
7715,6327.15,0.999989
7716,6327.16,0.999988
7717,6327.17,0.999985
7718,6327.18,0.999983
7719,6327.19,0.999979
7720,6327.2,0.999973
7721,6327.21,0.999966
7722,6327.22,0.999954
7723,6327.23,0.999932
7724,6327.24,0.999892
7725,6327.25,0.999812
7726,6327.26,0.999662
7727,6327.27,0.999412
7728,6327.28,0.99908
7729,6327.29,0.998775
7730,6327.3,0.998664
7731,6327.31,0.998816
7732,6327.32,0.999134
7733,6327.33,0.999455
7734,6327.34,0.999687
7735,6327.35,0.999825
7736,6327.36,0.999898
7737,6327.37,0.999935
7738,6327.38,0.999955
7739,6327.39,0.999966
7740,6327.4,0.999974
7741,6327.41,0.999979
7742,6327.42,0.999983
7743,6327.43,0.999985
7744,6327.44,0.999988
7745,6327.45,0.999989
7746,6327.46,0.999991
7747,6327.47,0.999992
7748,6327.48,0.999993
7749,6327.49,0.999994
7750,6327.5,0.999994
7751,6327.51,0.999995
7752,6327.52,0.999995
7753,6327.53,0.999996
7754,6327.54,0.999996
7755,6327.55,0.999996
7756,6327.56,0.999997
7757,6327.57,0.999997
7758,6327.58,0.999997
7759,6327.59,0.999997
7760,6327.6,0.999998
7761,6327.61,0.999998
7762,6327.62,0.999998
7763,6327.63,0.999998
7764,6327.64,0.999998
7765,6327.65,0.999998
7766,6327.66,0.999998
7767,6327.67,0.999998
7768,6327.68,0.999998
7769,6327.69,0.999998
7770,6327.7,0.999998
7771,6327.71,0.999998
7772,6327.72,0.999998
7773,6327.73,0.999998
7774,6327.74,0.999998
7775,6327.75,0.999998
7776,6327.76,0.999998
7777,6327.77,0.999997
7778,6327.78,0.999997
7779,6327.79,0.999997
7780,6327.8,0.999997
7781,6327.81,0.999997
7782,6327.82,0.999996
7783,6327.83,0.999996
7784,6327.84,0.999996
7785,6327.85,0.999995
7786,6327.86,0.999995
7787,6327.87,0.999994
7788,6327.88,0.999994
7789,6327.89,0.999993
7790,6327.9,0.999992
7791,6327.91,0.999991
7792,6327.92,0.999989
7793,6327.93,0.999988
7794,6327.94,0.999986
7795,6327.95,0.999983
7796,6327.96,0.99998
7797,6327.97,0.999975
7798,6327.98,0.999969
7799,6327.99,0.999961
7800,6328.0,0.999946
7801,6328.01,0.999921
7802,6328.02,0.999873
7803,6328.03,0.999777
7804,6328.04,0.999596
7805,6328.05,0.999298
7806,6328.06,0.998909
7807,6328.07,0.998571
7808,6328.08,0.998472
7809,6328.09,0.998673
7810,6328.1,0.999046
7811,6328.11,0.999408
7812,6328.12,0.999662
7813,6328.13,0.99981
7814,6328.14,0.999888
7815,6328.15,0.999927
7816,6328.16,0.999949
7817,6328.17,0.999961
7818,6328.18,0.99997
7819,6328.19,0.999975
7820,6328.2,0.999979
7821,6328.21,0.999982
7822,6328.22,0.999985
7823,6328.23,0.999986
7824,6328.24,0.999988
7825,6328.25,0.999989
7826,6328.26,0.99999
7827,6328.27,0.99999
7828,6328.28,0.999991
7829,6328.29,0.999991
7830,6328.3,0.999991
7831,6328.31,0.999991
7832,6328.32,0.999991
7833,6328.33,0.999991
7834,6328.34,0.999991
7835,6328.35,0.999991
7836,6328.36,0.99999
7837,6328.37,0.99999
7838,6328.38,0.99999
7839,6328.39,0.999989
7840,6328.4,0.999988
7841,6328.41,0.999988
7842,6328.42,0.999987
7843,6328.43,0.999986
7844,6328.44,0.999985
7845,6328.45,0.999984
7846,6328.46,0.999983
7847,6328.47,0.999982
7848,6328.48,0.99998
7849,6328.49,0.999979
7850,6328.5,0.999977
7851,6328.51,0.999975
7852,6328.52,0.999973
7853,6328.53,0.999971
7854,6328.54,0.999969
7855,6328.55,0.999966
7856,6328.56,0.999963
7857,6328.57,0.99996
7858,6328.58,0.999957
7859,6328.59,0.999953
7860,6328.6,0.999949
7861,6328.61,0.999944
7862,6328.62,0.999939
7863,6328.63,0.999933
7864,6328.64,0.999927
7865,6328.65,0.99992
7866,6328.66,0.999912
7867,6328.67,0.999903
7868,6328.68,0.999893
7869,6328.69,0.999881
7870,6328.7,0.999868
7871,6328.71,0.999852
7872,6328.72,0.999833
7873,6328.73,0.999811
7874,6328.74,0.999785
7875,6328.75,0.999754
7876,6328.76,0.999715
7877,6328.77,0.999667
7878,6328.78,0.999608
7879,6328.79,0.999531
7880,6328.8,0.999432
7881,6328.81,0.999297
7882,6328.82,0.999105
7883,6328.83,0.99881
7884,6328.84,0.998306
7885,6328.85,0.997349
7886,6328.86,0.995447
7887,6328.87,0.991765
7888,6328.88,0.985346
7889,6328.89,0.976142
7890,6328.9,0.966568
7891,6328.91,0.961199
7892,6328.92,0.963196
7893,6328.93,0.971106
7894,6328.94,0.980479
7895,6328.95,0.987985
7896,6328.96,0.992876
7897,6328.97,0.995759
7898,6328.98,0.997383
7899,6328.99,0.998288
7900,6329.0,0.998802
7901,6329.01,0.99911
7902,6329.02,0.999308
7903,6329.03,0.999443
7904,6329.04,0.999541
7905,6329.05,0.999614
7906,6329.06,0.999672
7907,6329.07,0.999717
7908,6329.08,0.999753
7909,6329.09,0.999782
7910,6329.1,0.999807
7911,6329.11,0.999827
7912,6329.12,0.999844
7913,6329.13,0.999859
7914,6329.14,0.999871
7915,6329.15,0.999882
7916,6329.16,0.999891
7917,6329.17,0.999899
7918,6329.18,0.999905
7919,6329.19,0.999911
7920,6329.2,0.999916
7921,6329.21,0.99992
7922,6329.22,0.999923
7923,6329.23,0.999926
7924,6329.24,0.999928
7925,6329.25,0.99993
7926,6329.26,0.999931
7927,6329.27,0.999931
7928,6329.28,0.999931
7929,6329.29,0.99993
7930,6329.3,0.999929
7931,6329.31,0.999928
7932,6329.32,0.999925
7933,6329.33,0.999923
7934,6329.34,0.999919
7935,6329.35,0.999915
7936,6329.36,0.99991
7937,6329.37,0.999904
7938,6329.38,0.999897
7939,6329.39,0.999889
7940,6329.4,0.99988
7941,6329.41,0.999869
7942,6329.42,0.999857
7943,6329.43,0.999842
7944,6329.44,0.999825
7945,6329.45,0.999804
7946,6329.46,0.999779
7947,6329.47,0.999749
7948,6329.48,0.999713
7949,6329.49,0.999669
7950,6329.5,0.999613
7951,6329.51,0.999542
7952,6329.52,0.999448
7953,6329.53,0.999322
7954,6329.54,0.999145
7955,6329.55,0.998879
7956,6329.56,0.998441
7957,6329.57,0.997636
7958,6329.58,0.996046
7959,6329.59,0.992916
7960,6329.6,0.987224
7961,6329.61,0.978421
7962,6329.62,0.968009
7963,6329.63,0.960278
7964,6329.64,0.959643
7965,6329.65,0.966456
7966,6329.66,0.976666
7967,6329.67,0.98576
7968,6329.68,0.991794
7969,6329.69,0.995059
7970,6329.7,0.996539
7971,6329.71,0.997111
7972,6329.72,0.997401
7973,6329.73,0.997761
7974,6329.74,0.998246
7975,6329.75,0.998735
7976,6329.76,0.999119
7977,6329.77,0.999373
7978,6329.78,0.999531
7979,6329.79,0.999629
7980,6329.8,0.999695
7981,6329.81,0.999742
7982,6329.82,0.999778
7983,6329.83,0.999807
7984,6329.84,0.99983
7985,6329.85,0.999849
7986,6329.86,0.999865
7987,6329.87,0.999879
7988,6329.88,0.999891
7989,6329.89,0.999902
7990,6329.9,0.999911
7991,6329.91,0.999919
7992,6329.92,0.999927
7993,6329.93,0.999933
7994,6329.94,0.999939
7995,6329.95,0.999944
7996,6329.96,0.999949
7997,6329.97,0.999953
7998,6329.98,0.999957
7999,6329.99,0.99996
8000,6330.0,0.999964
8001,6330.01,0.999966
8002,6330.02,0.999969
8003,6330.03,0.999971
8004,6330.04,0.999974
8005,6330.05,0.999976
8006,6330.06,0.999978
8007,6330.07,0.999979
8008,6330.08,0.999981
8009,6330.09,0.999982
8010,6330.1,0.999984
8011,6330.11,0.999985
8012,6330.12,0.999986
8013,6330.13,0.999987
8014,6330.14,0.999988
8015,6330.15,0.999989
8016,6330.16,0.99999
8017,6330.17,0.999991
8018,6330.18,0.999991
8019,6330.19,0.999992
8020,6330.2,0.999993
8021,6330.21,0.999993
8022,6330.22,0.999994
8023,6330.23,0.999994
8024,6330.24,0.999994
8025,6330.25,0.999995
8026,6330.26,0.999995
8027,6330.27,0.999996
8028,6330.28,0.999996
8029,6330.29,0.999996
8030,6330.3,0.999996
8031,6330.31,0.999996
8032,6330.32,0.999997
8033,6330.33,0.999997
8034,6330.34,0.999997
8035,6330.35,0.999997
8036,6330.36,0.999997
8037,6330.37,0.999997
8038,6330.38,0.999997
8039,6330.39,0.999997
8040,6330.4,0.999997
8041,6330.41,0.999996
8042,6330.42,0.999996
8043,6330.43,0.999996
8044,6330.44,0.999996
8045,6330.45,0.999995
8046,6330.46,0.999995
8047,6330.47,0.999994
8048,6330.48,0.999994
8049,6330.49,0.999993
8050,6330.5,0.999992
8051,6330.51,0.999991
8052,6330.52,0.999989
8053,6330.53,0.999987
8054,6330.54,0.999985
8055,6330.55,0.999981
8056,6330.56,0.999977
8057,6330.57,0.99997
8058,6330.58,0.99996
8059,6330.59,0.999942
8060,6330.6,0.999907
8061,6330.61,0.999839
8062,6330.62,0.999709
8063,6330.63,0.999491
8064,6330.64,0.9992
8065,6330.65,0.998932
8066,6330.66,0.99883
8067,6330.67,0.998959
8068,6330.68,0.999237
8069,6330.69,0.999519
8070,6330.7,0.999724
8071,6330.71,0.999845
8072,6330.72,0.99991
8073,6330.73,0.999942
8074,6330.74,0.99996
8075,6330.75,0.99997
8076,6330.76,0.999977
8077,6330.77,0.999981
8078,6330.78,0.999985
8079,6330.79,0.999987
8080,6330.8,0.999989
8081,6330.81,0.999991
8082,6330.82,0.999992
8083,6330.83,0.999993
8084,6330.84,0.999994
8085,6330.85,0.999994
8086,6330.86,0.999995
8087,6330.87,0.999996
8088,6330.88,0.999996
8089,6330.89,0.999996
8090,6330.9,0.999997
8091,6330.91,0.999997
8092,6330.92,0.999997
8093,6330.93,0.999997
8094,6330.94,0.999998
8095,6330.95,0.999998
8096,6330.96,0.999998
8097,6330.97,0.999998
8098,6330.98,0.999998
8099,6330.99,0.999998
8100,6331.0,0.999998
8101,6331.01,0.999998
8102,6331.02,0.999998
8103,6331.03,0.999998
8104,6331.04,0.999998
8105,6331.05,0.999998
8106,6331.06,0.999998
8107,6331.07,0.999998
8108,6331.08,0.999998
8109,6331.09,0.999998
8110,6331.1,0.999998
8111,6331.11,0.999998
8112,6331.12,0.999998
8113,6331.13,0.999998
8114,6331.14,0.999998
8115,6331.15,0.999997
8116,6331.16,0.999997
8117,6331.17,0.999997
8118,6331.18,0.999997
8119,6331.19,0.999996
8120,6331.2,0.999996
8121,6331.21,0.999996
8122,6331.22,0.999995
8123,6331.23,0.999995
8124,6331.24,0.999994
8125,6331.25,0.999993
8126,6331.26,0.999992
8127,6331.27,0.999991
8128,6331.28,0.99999
8129,6331.29,0.999988
8130,6331.3,0.999986
8131,6331.31,0.999983
8132,6331.32,0.99998
8133,6331.33,0.999975
8134,6331.34,0.999968
8135,6331.35,0.999957
8136,6331.36,0.999938
8137,6331.37,0.999902
8138,6331.38,0.999831
8139,6331.39,0.999694
8140,6331.4,0.999462
8141,6331.41,0.999145
8142,6331.42,0.99884
8143,6331.43,0.998708
8144,6331.44,0.99883
8145,6331.45,0.999127
8146,6331.46,0.999442
8147,6331.47,0.999677
8148,6331.48,0.999818
8149,6331.49,0.999894
8150,6331.5,0.999933
8151,6331.51,0.999954
8152,6331.52,0.999966
8153,6331.53,0.999974
8154,6331.54,0.999979
8155,6331.55,0.999983
8156,6331.56,0.999986
8157,6331.57,0.999988
8158,6331.58,0.99999
8159,6331.59,0.999991
8160,6331.6,0.999992
8161,6331.61,0.999993
8162,6331.62,0.999994
8163,6331.63,0.999995
8164,6331.64,0.999995
8165,6331.65,0.999996
8166,6331.66,0.999996
8167,6331.67,0.999996
8168,6331.68,0.999997
8169,6331.69,0.999997
8170,6331.7,0.999997
8171,6331.71,0.999998
8172,6331.72,0.999998
8173,6331.73,0.999998
8174,6331.74,0.999998
8175,6331.75,0.999998
8176,6331.76,0.999998
8177,6331.77,0.999999
8178,6331.78,0.999999
8179,6331.79,0.999999
8180,6331.8,0.999999
8181,6331.81,0.999999
8182,6331.82,0.999999
8183,6331.83,0.999999
8184,6331.84,0.999999
8185,6331.85,0.999999
8186,6331.86,0.999999
8187,6331.87,0.999999
8188,6331.88,0.999999
8189,6331.89,0.999999
8190,6331.9,0.999999
8191,6331.91,0.999999
8192,6331.92,0.999999
8193,6331.93,0.999999
8194,6331.94,0.999999
8195,6331.95,0.999999
8196,6331.96,0.999999
8197,6331.97,0.999999
8198,6331.98,0.999999
8199,6331.99,0.999999
8200,6332.0,0.999999
8201,6332.01,0.999999
8202,6332.02,0.999999
8203,6332.03,0.999999
8204,6332.04,0.999999
8205,6332.05,0.999999
8206,6332.06,0.999999
8207,6332.07,0.999999
8208,6332.08,0.999999
8209,6332.09,0.999999
8210,6332.1,0.999999
8211,6332.11,0.999999
8212,6332.12,0.999999
8213,6332.13,0.999998
8214,6332.14,0.999998
8215,6332.15,0.999998
8216,6332.16,0.999998
8217,6332.17,0.999998
8218,6332.18,0.999998
8219,6332.19,0.999997
8220,6332.2,0.999997
8221,6332.21,0.999997
8222,6332.22,0.999996
8223,6332.23,0.999996
8224,6332.24,0.999995
8225,6332.25,0.999995
8226,6332.26,0.999994
8227,6332.27,0.999993
8228,6332.28,0.999992
8229,6332.29,0.999991
8230,6332.3,0.999989
8231,6332.31,0.999987
8232,6332.32,0.999985
8233,6332.33,0.999981
8234,6332.34,0.999976
8235,6332.35,0.999968
8236,6332.36,0.999956
8237,6332.37,0.999933
8238,6332.38,0.999887
8239,6332.39,0.999799
8240,6332.4,0.999643
8241,6332.41,0.999411
8242,6332.42,0.999151
8243,6332.43,0.998983
8244,6332.44,0.999006
8245,6332.45,0.999205
8246,6332.46,0.999465
8247,6332.47,0.999681
8248,6332.48,0.99982
8249,6332.49,0.999897
8250,6332.5,0.999937
8251,6332.51,0.999958
8252,6332.52,0.999969
8253,6332.53,0.999977
8254,6332.54,0.999981
8255,6332.55,0.999985
8256,6332.56,0.999988
8257,6332.57,0.999989
8258,6332.58,0.999991
8259,6332.59,0.999992
8260,6332.6,0.999993
8261,6332.61,0.999994
8262,6332.62,0.999995
8263,6332.63,0.999995
8264,6332.64,0.999996
8265,6332.65,0.999996
8266,6332.66,0.999997
8267,6332.67,0.999997
8268,6332.68,0.999997
8269,6332.69,0.999997
8270,6332.7,0.999998
8271,6332.71,0.999998
8272,6332.72,0.999998
8273,6332.73,0.999998
8274,6332.74,0.999998
8275,6332.75,0.999998
8276,6332.76,0.999998
8277,6332.77,0.999998
8278,6332.78,0.999998
8279,6332.79,0.999998
8280,6332.8,0.999998
8281,6332.81,0.999998
8282,6332.82,0.999998
8283,6332.83,0.999998
8284,6332.84,0.999998
8285,6332.85,0.999998
8286,6332.86,0.999998
8287,6332.87,0.999998
8288,6332.88,0.999998
8289,6332.89,0.999998
8290,6332.9,0.999998
8291,6332.91,0.999998
8292,6332.92,0.999998
8293,6332.93,0.999997
8294,6332.94,0.999997
8295,6332.95,0.999997
8296,6332.96,0.999997
8297,6332.97,0.999996
8298,6332.98,0.999996
8299,6332.99,0.999996
8300,6333.0,0.999995
8301,6333.01,0.999995
8302,6333.02,0.999994
8303,6333.03,0.999993
8304,6333.04,0.999992
8305,6333.05,0.999991
8306,6333.06,0.99999
8307,6333.07,0.999988
8308,6333.08,0.999985
8309,6333.09,0.999982
8310,6333.1,0.999978
8311,6333.11,0.999972
8312,6333.12,0.999962
8313,6333.13,0.999946
8314,6333.14,0.999915
8315,6333.15,0.999853
8316,6333.16,0.999736
8317,6333.17,0.999534
8318,6333.18,0.999251
8319,6333.19,0.998971
8320,6333.2,0.998835
8321,6333.21,0.998928
8322,6333.22,0.999187
8323,6333.23,0.999474
8324,6333.24,0.999693
8325,6333.25,0.999828
8326,6333.26,0.9999
8327,6333.27,0.999938
8328,6333.28,0.999958
8329,6333.29,0.999969
8330,6333.3,0.999976
8331,6333.31,0.999981
8332,6333.32,0.999984
8333,6333.33,0.999987
8334,6333.34,0.999989
8335,6333.35,0.999991
8336,6333.36,0.999992
8337,6333.37,0.999993
8338,6333.38,0.999994
8339,6333.39,0.999995
8340,6333.4,0.999995
8341,6333.41,0.999996
8342,6333.42,0.999996
8343,6333.43,0.999997
8344,6333.44,0.999997
8345,6333.45,0.999997
8346,6333.46,0.999997
8347,6333.47,0.999998
8348,6333.48,0.999998
8349,6333.49,0.999998
8350,6333.5,0.999998
8351,6333.51,0.999998
8352,6333.52,0.999998
8353,6333.53,0.999999
8354,6333.54,0.999999
8355,6333.55,0.999999
8356,6333.56,0.999999
8357,6333.57,0.999999
8358,6333.58,0.999999
8359,6333.59,0.999999
8360,6333.6,0.999999
8361,6333.61,0.999999
8362,6333.62,0.999999
8363,6333.63,0.999999
8364,6333.64,0.999999
8365,6333.65,0.999999
8366,6333.66,0.999999
8367,6333.67,0.999999
8368,6333.68,0.999999
8369,6333.69,0.999999
8370,6333.7,0.999998
8371,6333.71,0.999998
8372,6333.72,0.999998
8373,6333.73,0.999998
8374,6333.74,0.999998
8375,6333.75,0.999998
8376,6333.76,0.999997
8377,6333.77,0.999997
8378,6333.78,0.999997
8379,6333.79,0.999997
8380,6333.8,0.999997
8381,6333.81,0.999996
8382,6333.82,0.999996
8383,6333.83,0.999996
8384,6333.84,0.999995
8385,6333.85,0.999995
8386,6333.86,0.999994
8387,6333.87,0.999994
8388,6333.88,0.999993
8389,6333.89,0.999993
8390,6333.9,0.999992
8391,6333.91,0.999991
8392,6333.92,0.999991
8393,6333.93,0.99999
8394,6333.94,0.999989
8395,6333.95,0.999988
8396,6333.96,0.999987
8397,6333.97,0.999986
8398,6333.98,0.999985
8399,6333.99,0.999983
8400,6334.0,0.999982
8401,6334.01,0.99998
8402,6334.02,0.999979
8403,6334.03,0.999977
8404,6334.04,0.999975
8405,6334.05,0.999972
8406,6334.06,0.999969
8407,6334.07,0.999966
8408,6334.08,0.999963
8409,6334.09,0.999959
8410,6334.1,0.999955
8411,6334.11,0.99995
8412,6334.12,0.999944
8413,6334.13,0.999938
8414,6334.14,0.99993
8415,6334.15,0.999922
8416,6334.16,0.999911
8417,6334.17,0.999898
8418,6334.18,0.999882
8419,6334.19,0.999861
8420,6334.2,0.999831
8421,6334.21,0.999788
8422,6334.22,0.999719
8423,6334.23,0.999605
8424,6334.24,0.999425
8425,6334.25,0.999173
8426,6334.26,0.998892
8427,6334.27,0.998661
8428,6334.28,0.998508
8429,6334.29,0.998309
8430,6334.3,0.99777
8431,6334.31,0.996451
8432,6334.32,0.993827
8433,6334.33,0.989636
8434,6334.34,0.984635
8435,6334.35,0.980938
8436,6334.36,0.980674
8437,6334.37,0.983972
8438,6334.38,0.988873
8439,6334.39,0.993248
8440,6334.4,0.996202
8441,6334.41,0.997882
8442,6334.42,0.998752
8443,6334.43,0.999195
8444,6334.44,0.999432
8445,6334.45,0.999572
8446,6334.46,0.999664
8447,6334.47,0.999728
8448,6334.48,0.999775
8449,6334.49,0.999811
8450,6334.5,0.999838
8451,6334.51,0.999861
8452,6334.52,0.999879
8453,6334.53,0.999893
8454,6334.54,0.999905
8455,6334.55,0.999915
8456,6334.56,0.999924
8457,6334.57,0.999931
8458,6334.58,0.999937
8459,6334.59,0.999942
8460,6334.6,0.999947
8461,6334.61,0.99995
8462,6334.62,0.999954
8463,6334.63,0.999956
8464,6334.64,0.999959
8465,6334.65,0.999961
8466,6334.66,0.999962
8467,6334.67,0.999964
8468,6334.68,0.999965
8469,6334.69,0.999965
8470,6334.7,0.999966
8471,6334.71,0.999966
8472,6334.72,0.999966
8473,6334.73,0.999965
8474,6334.74,0.999965
8475,6334.75,0.999964
8476,6334.76,0.999962
8477,6334.77,0.999961
8478,6334.78,0.999959
8479,6334.79,0.999957
8480,6334.8,0.999954
8481,6334.81,0.999951
8482,6334.82,0.999947
8483,6334.83,0.999943
8484,6334.84,0.999938
8485,6334.85,0.999932
8486,6334.86,0.999925
8487,6334.87,0.999917
8488,6334.88,0.999907
8489,6334.89,0.999896
8490,6334.9,0.999882
8491,6334.91,0.999865
8492,6334.92,0.999845
8493,6334.93,0.999819
8494,6334.94,0.999786
8495,6334.95,0.999743
8496,6334.96,0.999684
8497,6334.97,0.999599
8498,6334.98,0.999467
8499,6334.99,0.999248
8500,6335.0,0.998868
8501,6335.01,0.998201
8502,6335.02,0.997043
8503,6335.03,0.995081
8504,6335.04,0.99191
8505,6335.05,0.987395
8506,6335.06,0.982494
8507,6335.07,0.979447
8508,6335.08,0.98015
8509,6335.09,0.984235
8510,6335.1,0.989455
8511,6335.11,0.993774
8512,6335.12,0.99654
8513,6335.13,0.998059
8514,6335.14,0.998834
8515,6335.15,0.999229
8516,6335.16,0.999446
8517,6335.17,0.999578
8518,6335.18,0.999665
8519,6335.19,0.999728
8520,6335.2,0.999774
8521,6335.21,0.99981
8522,6335.22,0.999838
8523,6335.23,0.999861
8524,6335.24,0.999879
8525,6335.25,0.999895
8526,6335.26,0.999907
8527,6335.27,0.999918
8528,6335.28,0.999927
8529,6335.29,0.999934
8530,6335.3,0.999941
8531,6335.31,0.999947
8532,6335.32,0.999952
8533,6335.33,0.999956
8534,6335.34,0.99996
8535,6335.35,0.999964
8536,6335.36,0.999967
8537,6335.37,0.99997
8538,6335.38,0.999973
8539,6335.39,0.999975
8540,6335.4,0.999977
8541,6335.41,0.999979
8542,6335.42,0.999981
8543,6335.43,0.999982
8544,6335.44,0.999984
8545,6335.45,0.999985
8546,6335.46,0.999986
8547,6335.47,0.999987
8548,6335.48,0.999988
8549,6335.49,0.999989
8550,6335.5,0.99999
8551,6335.51,0.999991
8552,6335.52,0.999991
8553,6335.53,0.999992
8554,6335.54,0.999993
8555,6335.55,0.999993
8556,6335.56,0.999994
8557,6335.57,0.999994
8558,6335.58,0.999995
8559,6335.59,0.999995
8560,6335.6,0.999996
8561,6335.61,0.999996
8562,6335.62,0.999996
8563,6335.63,0.999997
8564,6335.64,0.999997
8565,6335.65,0.999997
8566,6335.66,0.999997
8567,6335.67,0.999998
8568,6335.68,0.999998
8569,6335.69,0.999998
8570,6335.7,0.999998
8571,6335.71,0.999998
8572,6335.72,0.999998
8573,6335.73,0.999998
8574,6335.74,0.999999
8575,6335.75,0.999999
8576,6335.76,0.999999
8577,6335.77,0.999999
8578,6335.78,0.999999
8579,6335.79,0.999999
8580,6335.8,0.999999
8581,6335.81,0.999999
8582,6335.82,0.999999
8583,6335.83,0.999999
8584,6335.84,0.999999
8585,6335.85,0.999999
8586,6335.86,0.999999
8587,6335.87,0.999999
8588,6335.88,0.999999
8589,6335.89,0.999999
8590,6335.9,0.999999
8591,6335.91,0.999998
8592,6335.92,0.999998
8593,6335.93,0.999998
8594,6335.94,0.999998
8595,6335.95,0.999998
8596,6335.96,0.999998
8597,6335.97,0.999997
8598,6335.98,0.999997
8599,6335.99,0.999997
8600,6336.0,0.999996
8601,6336.01,0.999996
8602,6336.02,0.999995
8603,6336.03,0.999994
8604,6336.04,0.999993
8605,6336.05,0.999992
8606,6336.06,0.99999
8607,6336.07,0.999988
8608,6336.08,0.999985
8609,6336.09,0.99998
8610,6336.1,0.999971
8611,6336.11,0.999956
8612,6336.12,0.999928
8613,6336.13,0.999875
8614,6336.14,0.999786
8615,6336.15,0.999661
8616,6336.16,0.999534
8617,6336.17,0.999465
8618,6336.18,0.999495
8619,6336.19,0.999602
8620,6336.2,0.999731
8621,6336.21,0.999836
8622,6336.22,0.999904
8623,6336.23,0.999943
8624,6336.24,0.999964
8625,6336.25,0.999975
8626,6336.26,0.999982
8627,6336.27,0.999986
8628,6336.28,0.999989
8629,6336.29,0.999991
8630,6336.3,0.999992
8631,6336.31,0.999994
8632,6336.32,0.999995
8633,6336.33,0.999995
8634,6336.34,0.999996
8635,6336.35,0.999996
8636,6336.36,0.999997
8637,6336.37,0.999997
8638,6336.38,0.999997
8639,6336.39,0.999998
8640,6336.4,0.999998
8641,6336.41,0.999998
8642,6336.42,0.999998
8643,6336.43,0.999998
8644,6336.44,0.999998
8645,6336.45,0.999998
8646,6336.46,0.999999
8647,6336.47,0.999999
8648,6336.48,0.999999
8649,6336.49,0.999999
8650,6336.5,0.999999
8651,6336.51,0.999999
8652,6336.52,0.999999
8653,6336.53,0.999999
8654,6336.54,0.999999
8655,6336.55,0.999999
8656,6336.56,0.999999
8657,6336.57,0.999999
8658,6336.58,0.999999
8659,6336.59,0.999999
8660,6336.6,0.999999
8661,6336.61,0.999999
8662,6336.62,0.999998
8663,6336.63,0.999998
8664,6336.64,0.999998
8665,6336.65,0.999998
8666,6336.66,0.999998
8667,6336.67,0.999998
8668,6336.68,0.999998
8669,6336.69,0.999998
8670,6336.7,0.999997
8671,6336.71,0.999997
8672,6336.72,0.999997
8673,6336.73,0.999997
8674,6336.74,0.999996
8675,6336.75,0.999996
8676,6336.76,0.999995
8677,6336.77,0.999995
8678,6336.78,0.999994
8679,6336.79,0.999993
8680,6336.8,0.999991
8681,6336.81,0.99999
