,HARPN,CORALIE14,ESPRESSO19,HARPS03,HARPS15,VSINI,ESPRESSO18,CORALIE07,CORALIE98,SOPHIE
165,11.302989909360166,11.457845668633151,12.239206430582014,11.243442793209589,11.259677515852689,8.001672240802677,12.239206430582014,11.457845668633151,11.457845668633151,11.457845668633151
166,11.361526555603728,11.512157663036133,12.30743199399546,11.301048057505142,11.317332971620434,8.050167224080267,12.30743199399546,11.512157663036133,11.512157663036133,11.512157663036133
167,11.419992063684512,11.566685579610132,12.37580015609602,11.35894789156152,11.375090162603144,8.09866220735786,12.37580015609602,11.566685579610132,11.566685579610132,11.566685579610132
168,11.47843015114283,11.62142730496037,12.44429916455578,11.417085396194292,11.432916980144777,8.147157190635452,12.44429916455578,11.62142730496037,11.62142730496037,11.62142730496037
169,11.536884535518988,11.676380685358124,12.5129172670468,11.47540367221901,11.490781315589285,8.195652173913043,12.5129172670468,11.676380685358124,11.676380685358124,11.676380685358124
170,11.595398934353312,11.731543525324753,12.581642711241168,11.533845820451242,11.548651060280624,8.244147157190636,12.581642711241168,11.731543525324753,11.731543525324753,11.731543525324753
171,11.654017065186112,11.78691358621731,12.650463744810954,11.592354941706557,11.606494105562753,8.292642140468228,12.650463744810954,11.78691358621731,11.78691358621731,11.78691358621731
172,11.712782645557697,11.842488584816884,12.719368615428234,11.65087413680051,11.664278342779625,8.34113712374582,12.719368615428234,11.842488584816884,11.842488584816884,11.842488584816884
173,11.77173939300838,11.898266191920698,12.78834557076508,11.709346506548668,11.721971663275191,8.389632107023411,12.78834557076508,11.898266191920698,11.898266191920698,11.898266191920698
174,11.830931025078478,11.954244030939098,12.857382858493576,11.767715151766597,11.77954195839342,8.438127090301004,12.857382858493576,11.954244030939098,11.954244030939098,11.954244030939098
175,11.890401259308303,12.01041967649846,12.926468726285792,11.825923173269857,11.836957119478258,8.486622073578596,12.926468726285792,12.01041967649846,12.01041967649846,12.01041967649846
176,11.950188995243442,12.06679065305114,12.995593933332117,11.883924135344568,11.894194134287018,8.535117056856187,12.995593933332117,12.06679065305114,12.06679065305114,12.06679065305114
177,12.01028737370528,12.12335443349352,13.064773091873883,11.941770978695832,11.951316383421462,8.58361204013378,13.064773091873883,12.12335443349352,12.12335443349352,12.12335443349352
178,12.070664248976616,12.180108437793267,13.134033995487894,11.999571560019072,12.008434988674484,8.632107023411372,13.134033995487894,12.180108437793267,12.180108437793267,12.180108437793267
179,12.131287208974488,12.237050031626817,13.20340457660174,12.057434314489024,12.065661574739693,8.680602006688964,13.20340457660174,12.237050031626817,12.237050031626817,12.237050031626817
180,12.192123841615915,12.294176525028238,13.272912767643026,12.11546767728042,12.123107766310692,8.729096989966555,13.272912767643026,12.294176525028238,12.294176525028238,12.294176525028238
181,12.253141734817955,12.351485171050548,13.342586501039362,12.173780083568,12.1808851880811,8.777591973244148,13.342586501039362,12.351485171050548,12.351485171050548,12.351485171050548
182,12.314308476497631,12.408973164440493,13.412453709218347,12.232479968526505,12.23910546474453,8.82608695652174,13.412453709218347,12.408973164440493,12.408973164440493,12.408973164440493
183,12.375591654571974,12.46663764032796,13.48254232460758,12.291675767330656,12.297880220994578,8.87458193979933,13.48254232460758,12.46663764032796,12.46663764032796,12.46663764032796
184,12.436958856958023,12.52447567293105,13.552880279634667,12.351475915155202,12.357321081524873,8.923076923076923,13.552880279634667,12.52447567293105,12.52447567293105,12.52447567293105
185,12.498377671572817,12.582484274277904,13.623495506727217,12.411988847174872,12.417539671029015,8.971571906354516,13.623495506727217,12.582484274277904,12.582484274277904,12.582484274277904
186,12.5598163843783,12.640660392946383,13.694415127295771,12.473320415510578,12.478644899796016,9.020066889632108,13.694415127295771,12.640660392946383,12.640660392946383,12.640660392946383
187,12.621268330565163,12.699000912822658,13.765637159535313,12.535483779815172,12.540648272145363,9.0685618729097,13.765637159535313,12.699000912822658,12.699000912822658,12.699000912822658
188,12.68275822664432,12.7575026518798,13.837123161543138,12.598375975925803,12.603439263572772,9.117056856187292,13.837123161543138,12.7575026518798,12.7575026518798,12.7575026518798
189,12.74431277378795,12.816162360977431,13.90883238555612,12.661886695615122,12.666899632056682,9.165551839464884,13.90883238555612,12.816162360977431,12.816162360977431,12.816162360977431
190,12.805958673168227,12.874976722683616,13.98072408381114,12.725905630655769,12.730911135575523,9.214046822742477,13.98072408381114,12.874976722683616,12.874976722683616,12.874976722683616
191,12.86772262595734,12.933942350119882,14.052757508545078,12.790322472820392,12.79535553210775,9.262541806020067,14.052757508545078,12.933942350119882,12.933942350119882,12.933942350119882
192,12.92963133332747,12.993055785830649,14.12489191199482,12.855026913881645,12.86011457963179,9.31103678929766,14.12489191199482,12.993055785830649,12.993055785830649,12.993055785830649
193,12.991711496450788,13.05231350067806,14.197086546397234,12.919908645612168,12.925070036126083,9.35953177257525,14.197086546397234,13.05231350067806,13.05231350067806,13.05231350067806
194,13.05398981649948,13.111711892763264,14.26930066398921,12.984857359784613,12.990103659569076,9.408026755852845,14.26930066398921,13.111711892763264,13.111711892763264,13.111711892763264
195,13.116492994645728,13.171247286375284,14.34149351700762,13.049762748171624,13.0550972079392,9.456521739130435,14.34149351700762,13.171247286375284,13.171247286375284,13.171247286375284
196,13.179247724337378,13.230915930968546,14.41362437373465,13.114514529660964,13.119932467596591,9.505016722408028,14.41362437373465,13.230915930968546,13.230915930968546,13.230915930968546
197,13.242271355442393,13.290714000170134,14.48567191132245,13.179035222379635,13.184525556246818,9.55351170568562,14.48567191132245,13.290714000170134,13.290714000170134,13.290714000170134
198,13.305553753227912,13.35063759081785,14.557671899070996,13.243343825033785,13.248893578940375,9.602006688963211,14.557671899070996,13.35063759081785,13.35063759081785,13.35063759081785
199,13.369079754707544,13.410682722030206,14.62967055117611,13.307476987261246,13.313072116163372,9.650501672240804,14.62967055117611,13.410682722030206,13.410682722030206,13.410682722030206
200,13.4328341968949,13.47084533430928,14.701714081833616,13.37147135869986,13.377096748401918,9.698996655518394,14.701714081833616,13.47084533430928,13.47084533430928,13.47084533430928
201,13.496801916803593,13.53112128867783,14.773848705239343,13.435363588987462,13.441003056142131,9.747491638795989,14.773848705239343,13.53112128867783,13.53112128867783,13.53112128867783
202,13.560967751447237,13.591506365851313,14.846120635589118,13.499190327761884,13.504826619870116,9.79598662207358,14.846120635589118,13.591506365851313,13.591506365851313,13.591506365851313
203,13.625316537839437,13.651996265446304,14.918576087078764,13.562988224660968,13.56860302007199,9.844481605351172,14.918576087078764,13.651996265446304,13.651996265446304,13.651996265446304
204,13.68983311299381,13.712586605226123,14.991261273904112,13.626793929322544,13.632367837233852,9.892976588628764,14.991261273904112,13.712586605226123,13.712586605226123,13.712586605226123
205,13.754502313923968,13.773272920384889,15.064222410260983,13.690644091384456,13.696156651841829,9.941471571906357,15.064222410260983,13.773272920384889,13.773272920384889,13.773272920384889
206,13.819308977643525,13.83405066287098,15.13750571034521,13.75457536048454,13.76000504438202,9.989966555183948,15.13750571034521,13.83405066287098,13.83405066287098,13.83405066287098
207,13.884239562414226,13.894915200751113,15.211151413192962,13.818620783973213,13.823946097186957,10.038461538461538,15.211151413192962,13.894915200751113,13.894915200751113,13.894915200751113
208,13.949292777468012,13.95586181761598,15.285154606514896,13.88278618849698,13.887994015278348,10.08695652173913,15.285154606514896,13.95586181761598,13.95586181761598,13.95586181761598
209,14.014472929986647,14.016885712028666,15.3594897466062,13.947064962492716,13.952154377892564,10.135451505016723,15.3594897466062,14.016885712028666,14.016885712028666,14.016885712028666
210,14.079784355933825,14.077981997016757,15.434131183685428,14.011450430446107,14.016432719916398,10.183946488294314,15.434131183685428,14.077981997016757,14.077981997016757,14.077981997016757
211,14.145231391273237,14.139145699609422,15.50905326797113,14.075935916842855,14.08083457623666,10.232441471571908,15.50905326797113,14.139145699609422,14.139145699609422,14.139145699609422
212,14.21081837196856,14.20037176042035,15.584230349681851,14.140514746168636,14.145365481740145,10.2809364548495,15.584230349681851,14.20037176042035,14.20037176042035,14.20037176042035
213,14.276549633983496,14.261655033277776,15.659636779036148,14.205180242909153,14.210030971313651,10.329431438127092,15.659636779036148,14.261655033277776,14.261655033277776,14.261655033277776
214,14.342429513281727,14.322990284902662,15.735246906252568,14.269925731550089,14.274836579843983,10.377926421404682,15.735246906252568,14.322990284902662,14.322990284902662,14.322990284902662
215,14.408462345826946,14.384372194635937,15.811035081549663,14.334744536577135,14.339787842217945,10.426421404682277,15.811035081549663,14.384372194635937,14.384372194635937,14.384372194635937
216,14.47465246758284,14.44579535421614,15.886975655145983,14.39962998247599,14.404890293322332,10.474916387959867,15.886975655145983,14.44579535421614,14.44579535421614,14.44579535421614
217,14.54100409231192,14.50725426760838,15.963042849566824,14.46457588770153,14.47014939256302,10.523411371237458,15.963042849566824,14.50725426760838,14.50725426760838,14.50725426760838
218,14.607518381820093,14.568743350885706,16.039207698216977,14.529588407517222,14.535568714220869,10.57190635451505,16.039207698216977,14.568743350885706,14.568743350885706,14.568743350885706
219,14.674193305541094,14.630256932164029,16.115437898654488,14.594686601591649,14.60114986072016,10.620401337792645,16.115437898654488,14.630256932164029,14.630256932164029,14.630256932164029
220,14.74102668260656,14.691789251591624,16.191700991380273,14.6598901371539,14.666894341646952,10.668896321070235,16.191700991380273,14.691789251591624,14.691789251591624,14.691789251591624
221,14.80801633214812,14.75333446139435,16.26796451689525,14.725218681433052,14.7328036665873,10.717391304347826,16.26796451689525,14.75333446139435,14.75333446139435,14.75333446139435
222,14.875160073297405,14.814886625977572,16.344196015700344,14.790691901658194,14.798879345127256,10.76588628762542,16.344196015700344,14.814886625977572,14.814886625977572,14.814886625977572
223,14.942455725186054,14.87643972208602,16.42036302829647,14.85632946505842,14.865122886852877,10.814381270903011,16.42036302829647,14.87643972208602,14.87643972208602,14.87643972208602
224,15.009901106945684,14.937987639022417,16.49643309518455,14.922151038862792,14.93153580135021,10.862876254180602,16.49643309518455,14.937987639022417,14.937987639022417,14.937987639022417
225,15.077494037707948,14.999524178926334,16.5723737568655,14.988176290300425,14.998119598205315,10.911371237458194,16.5723737568655,14.999524178926334,14.999524178926334,14.999524178926334
226,15.145232336604463,15.06104305711391,16.648152553840244,15.054424886600378,15.064875787004253,10.959866220735789,16.648152553840244,15.06104305711391,15.06104305711391,15.06104305711391
227,15.213113828377644,15.122537902479916,16.72373703537254,15.120916467288849,15.131805866157588,11.008361204013378,16.72373703537254,15.122537902479916,15.122537902479916,15.122537902479916
228,15.28113807953426,15.184002257962934,16.79909747099405,15.187662072024724,15.198907864850485,11.05685618729097,16.79909747099405,15.184002257962934,15.184002257962934,15.184002257962934
229,15.349308857077164,15.245429581075005,16.874210690523746,15.254652000744692,15.26617144577018,11.105351170568564,16.874210690523746,15.245429581075005,15.245429581075005,15.245429581075005
230,15.417630548516144,15.30681324449654,16.9490544928813,15.321873489666082,15.333585035685656,11.153846153846157,16.9490544928813,15.30681324449654,15.30681324449654,15.30681324449654
231,15.486107541360983,15.36814653673787,17.023606676986372,15.389313775006231,15.401137061365898,11.202341137123746,17.023606676986372,15.36814653673787,15.36814653673787,15.36814653673787
232,15.554744223121462,15.429422662868213,17.097845041758642,15.45696009298248,15.468815949579888,11.250836120401338,17.097845041758642,15.429422662868213,15.429422662868213,15.429422662868213
233,15.623544981307363,15.490634745313518,17.17174738611778,15.524799679812164,15.536610127096605,11.29933110367893,17.17174738611778,15.490634745313518,15.490634745313518,15.490634745313518
234,15.692514203428468,15.551775824723787,17.245291508983442,15.59281977171262,15.604508020685032,11.347826086956522,17.245291508983442,15.551775824723787,15.551775824723787,15.551775824723787
235,15.761656276994565,15.612838860911436,17.318455209275307,15.661007604901185,15.672498057114154,11.396321070234114,17.318455209275307,15.612838860911436,15.612838860911436,15.612838860911436
236,15.830975589515424,15.673816733861416,17.391216285913043,15.729350415595198,15.740568663152953,11.444816053511706,17.391216285913043,15.673816733861416,15.673816733861416,15.673816733861416
237,15.900476528500835,15.734702244814374,17.463552537816316,15.79783544001199,15.808708265570402,11.4933110367893,17.463552537816316,15.734702244814374,15.734702244814374,15.734702244814374
238,15.970158209756567,15.79548811742391,17.53544443391634,15.866448304403097,15.876904984361866,11.54180602006689,17.53544443391634,15.79548811742391,15.79548811742391,15.79548811742391
239,16.039987709274016,15.856166998988895,17.606888670662777,15.935164850137287,15.945145075045884,11.590301003344482,17.606888670662777,15.856166998988895,15.856166998988895,15.856166998988895
240,16.109920064665623,15.916731461762032,17.67788804170094,16.003957242091197,16.013414092597642,11.638795986622076,17.67788804170094,15.916731461762032,15.916731461762032,15.916731461762032
241,16.179910291950954,15.97717400433586,17.74844535161248,16.072797638547016,16.081697590735793,11.687290969899664,17.74844535161248,15.97717400433586,15.97717400433586,15.97717400433586
242,16.249913407149556,16.03748705310691,17.818563404979088,16.14165819778694,16.149981123178986,11.735785953177258,17.818563404979088,16.03748705310691,16.03748705310691,16.03748705310691
243,16.319884426280993,16.097662963819513,17.888245006382416,16.210511078093177,16.218250243645876,11.78428093645485,17.888245006382416,16.097662963819513,16.097662963819513,16.097662963819513
244,16.38977836536482,16.15769402319011,17.957492960404146,16.279328437747928,16.28649050585511,11.832775919732445,17.957492960404146,16.15769402319011,16.15769402319011,16.15769402319011
245,16.459550240420583,16.217572450613147,18.026310071625936,16.348082435033383,16.354687463525337,11.881270903010034,18.026310071625936,16.217572450613147,16.217572450613147,16.217572450613147
246,16.52915506746784,16.2772903999498,18.09469914462946,16.41674522823175,16.422826670375205,11.929765886287626,18.09469914462946,16.2772903999498,16.2772903999498,16.2772903999498
247,16.598547862526157,16.33683996140028,18.162662983996395,16.485288975625235,16.490893680123374,11.97826086956522,18.162662983996395,16.33683996140028,16.33683996140028,16.33683996140028
248,16.6676848408382,16.3962131634613,18.230203794280595,16.553685944613058,16.558873905420892,12.02675585284281,18.230203794280595,16.3962131634613,16.3962131634613,16.3962131634613
249,16.736544100248103,16.455401974969224,18.29731283114,16.62191039368729,16.626750184814096,12.075250836120402,18.29731283114,16.455401974969224,16.455401974969224,16.455401974969224
250,16.805122857074117,16.514398307230458,18.363971784359663,16.689938320925503,16.694503107895766,12.123745819397994,18.363971784359663,16.514398307230458,16.514398307230458,16.514398307230458
251,16.87341897087012,16.573194016239867,18.430162021883557,16.757745782933146,16.76211318859325,12.172240802675583,18.430162021883557,16.573194016239867,16.573194016239867,16.573194016239867
252,16.94143030119002,16.631780904988354,18.495864911655648,16.825308836315664,16.829560940833936,12.220735785953178,18.495864911655648,16.631780904988354,16.631780904988354,16.631780904988354
253,17.009154707587705,16.690150725860796,18.56106182161991,16.8926035376785,16.89682687854517,12.26923076923077,18.56106182161991,16.690150725860796,16.690150725860796,16.690150725860796
254,17.076590049617067,16.74829518312537,18.625734119720303,16.959605943627096,16.96389151565433,12.317725752508364,18.625734119720303,16.74829518312537,16.74829518312537,16.74829518312537
255,17.143734186832,16.806205935515223,18.689863173900807,17.0262921107669,17.030735366088773,12.366220735785951,18.689863173900807,16.806205935515223,16.806205935515223,16.806205935515223
256,17.2105849787864,16.863874598903728,18.75343035210539,17.092638095703354,17.097338943775878,12.414715719063546,18.75343035210539,16.863874598903728,16.863874598903728,16.863874598903728
257,17.277140285034157,16.92129274907432,18.816417022278024,17.1586199550419,17.163682762642996,12.463210702341138,18.816417022278024,16.92129274907432,16.92129274907432,16.92129274907432
258,17.343397956823583,16.978451924586032,18.878804625320733,17.224213883011444,17.22974739060393,12.511705685618727,18.878804625320733,16.978451924586032,16.978451924586032,16.978451924586032
259,17.409354748872413,17.035343629735863,18.940584234301472,17.28941424334777,17.29552052304008,12.56020066889632,18.940584234301472,17.035343629735863,17.035343629735863,17.035343629735863
260,17.47500523516242,17.091959337618885,19.00176607835279,17.35425153457201,17.361004030154103,12.608695652173914,19.00176607835279,17.091959337618885,17.091959337618885,17.091959337618885
261,17.5403437318391,17.148290493287305,19.06236265149777,17.41876052755113,17.42620145808883,12.657190635451506,19.06236265149777,17.148290493287305,17.148290493287305,17.148290493287305
262,17.60536455504797,17.204328517009664,19.1223864477595,17.4829759931521,17.491116352987103,12.705685618729095,19.1223864477595,17.204328517009664,17.204328517009664,17.204328517009664
263,17.670062020934523,17.26006480763092,19.181849961161056,17.5469327022419,17.55575226099175,12.75418060200669,19.181849961161056,17.26006480763092,17.26006480763092,17.26006480763092
264,17.734430445644268,17.315490746034953,19.240765685725528,17.6106654256875,17.620112728245616,12.802675585284282,19.240765685725528,17.315490746034953,17.315490746034953,17.315490746034953
265,17.798464145322704,17.37059769871002,19.299146115475992,17.674208934355875,17.684201300891527,12.851170568561871,19.299146115475992,17.37059769871002,17.37059769871002,17.37059769871002
266,17.862157436115346,17.425377021418946,19.35700374443554,17.737597999113994,17.748021525072325,12.899665551839464,19.35700374443554,17.425377021418946,17.425377021418946,17.425377021418946
267,17.925504634167684,17.47982006297429,19.414351066627244,17.800867390828834,17.811576946930842,12.948160535117058,19.414351066627244,17.47982006297429,17.47982006297429,17.47982006297429
268,17.988500055625224,17.53391816912037,19.471200576074185,17.86405188036736,17.87487111260991,12.996655518394649,19.471200576074185,17.53391816912037,17.53391816912037,17.53391816912037
269,18.05113814373068,17.587662686522737,19.527562853667696,17.927174041291487,17.937903820951146,13.04515050167224,19.527562853667696,17.587662686522737,17.587662686522737,17.587662686522737
270,18.11341396732678,17.641044966866183,19.583439063449102,17.99019640937901,18.000656425765776,13.093645484949834,19.583439063449102,17.641044966866183,17.641044966866183,17.641044966866183
271,18.175322787416277,17.694056371062754,19.638827476969382,18.053063079133473,18.06310461526848,13.142140468227426,19.638827476969382,17.694056371062754,17.694056371062754,17.694056371062754
272,18.236859865053567,17.746688273570406,19.6937263650019,18.11571814010089,18.125224076150865,13.190635451505017,19.6937263650019,17.746688273570406,17.746688273570406,17.746688273570406
273,18.29802046129307,17.798932066823575,19.748133998320053,18.17810568182731,18.18699049510454,13.23913043478261,19.748133998320053,17.798932066823575,17.798932066823575,17.798932066823575
274,18.358799837189196,17.850779165776835,19.80204864769722,18.240169793858765,18.248379558821117,13.287625418060202,19.80204864769722,17.850779165776835,17.850779165776835,17.850779165776835
275,18.419193253796344,17.902221012562514,19.85546858390677,18.30185456574128,18.3093669539922,13.336120401337793,19.85546858390677,17.902221012562514,17.902221012562514,17.902221012562514
276,18.479195972168913,17.95324908126353,19.908392077722105,18.36310408702089,18.36992836730939,13.384615384615383,19.908392077722105,17.95324908126353,17.95324908126353,17.95324908126353
277,18.538803253361333,18.00385488280245,19.960817399916593,18.423862447243625,18.43003948546431,13.433110367892978,19.960817399916593,18.00385488280245,18.00385488280245,18.00385488280245
278,18.598010358428,18.05402996994785,20.01274282126363,18.484073735955526,18.489675995148566,13.48160535117057,20.01274282126363,18.05402996994785,18.05402996994785,18.05402996994785
279,18.656812539008712,18.10376594243901,20.06416645918266,18.54368471661109,18.548814745833823,13.53010033444816,20.06416645918266,18.10376594243901,18.10376594243901,18.10376594243901
280,18.71520491680005,18.15305445223028,20.115084314456492,18.60267905874534,18.607448636028273,13.578595317725751,20.115084314456492,18.15305445223028,18.15305445223028,18.15305445223028
281,18.773182518777844,18.201887208855673,20.165490844967504,18.66106733420009,18.66558226301976,13.627090301003346,20.165490844967504,18.201887208855673,18.201887208855673,18.201887208855673
282,18.830740369769263,18.250255984915505,20.215380473599083,18.71886072506612,18.723220489469956,13.675585284280936,20.215380473599083,18.250255984915505,18.250255984915505,18.250255984915505
283,18.887873494601497,18.298152621685375,20.264747623234616,18.77607041343424,18.780368178040533,13.724080267558527,20.264747623234616,18.298152621685375,18.298152621685375,18.298152621685375
284,18.944576918101728,18.3455690348492,20.31358671675748,18.83270758139522,18.83703019139318,13.77257525083612,20.31358671675748,18.3455690348492,18.3455690348492,18.3455690348492
285,19.000845665097135,18.392497220356923,20.36189217705108,18.88878341103988,18.89321139218957,13.821070234113714,20.36189217705108,18.392497220356923,18.392497220356923,18.392497220356923
286,19.056674760414896,18.438929260408496,20.409658426998792,18.94430908445899,18.94891664309138,13.869565217391305,20.409658426998792,18.438929260408496,18.438929260408496,18.438929260408496
287,19.1120592288822,18.48485732956456,20.456879889484,18.99929578374336,19.00415080676029,13.918060200668895,20.456879889484,18.48485732956456,18.48485732956456,18.48485732956456
288,19.166994095326224,18.53027370098546,20.503550987390103,19.05375469098377,19.058918745857984,13.96655518394649,20.503550987390103,18.53027370098546,18.53027370098546,18.53027370098546
289,19.22147438457415,18.57517075279933,20.549666143600472,19.107696988271023,19.11322532304613,14.01505016722408,20.549666143600472,18.57517075279933,18.57517075279933,18.57517075279933
290,19.27549512145315,18.619540974600714,20.595219780998494,19.161133857695905,19.16707540098641,14.063545150501673,20.595219780998494,18.619540974600714,18.619540974600714,18.619540974600714
291,19.329051330790435,18.663376974080244,20.640206322467577,19.21407648134922,19.220473842340503,14.112040133779264,20.640206322467577,18.663376974080244,18.663376974080244,18.663376974080244
292,19.382138037413153,18.706671483786938,20.68462019089108,19.26653604132175,19.27342550977009,14.160535117056856,20.68462019089108,18.706671483786938,18.706671483786938,18.706671483786938
293,19.43475026614851,18.74941736802404,20.72845580915241,19.318523719704302,19.32593526593684,14.209030100334449,20.72845580915241,18.74941736802404,18.74941736802404,18.74941736802404
294,19.48688304182367,18.79160762987946,20.771707600134945,19.370050698587654,19.37800797350245,14.25752508361204,20.771707600134945,18.79160762987946,18.79160762987946,18.79160762987946
295,19.538531389265827,18.83323541839177,20.814369986722077,19.42112816006261,19.429648495128575,14.306020066889634,20.814369986722077,18.83323541839177,18.83323541839177,18.83323541839177
296,19.58969033330216,18.874294035853207,20.856437391797183,19.47176728621996,19.480861693476907,14.354515050167224,20.856437391797183,18.874294035853207,18.874294035853207,18.874294035853207
297,19.64035489875985,18.914776945250413,20.89790423824366,19.5219792591505,19.531652431209125,14.403010033444817,20.89790423824366,18.914776945250413,18.914776945250413,18.914776945250413
298,19.690520110466068,18.954677777843955,20.93876494894489,19.571775260945017,19.5820255709869,14.45150501672241,20.93876494894489,18.954677777843955,18.954677777843955,18.954677777843955
299,19.74018099324801,18.9939903408883,20.97901394678426,19.621166473694306,19.631985975471913,14.5,20.97901394678426,18.9939903408883,18.9939903408883,18.9939903408883
