,HARPN,CORALIE14,ESPRESSO19,HARPS03,HARPS15,VSINI,ESPRESSO18,CORALIE07,CORALIE98,SOPHIE,SOPHIE-HE
39,5.753398242405354,7.187150585696829,5.710532772737209,5.848191428201561,5.882229309407697,1.8913043478260871,5.710532772737209,7.187150585696829,7.187150585696829,7.187150585696829,8.19046611580074
40,5.778771083948765,7.2035144946412055,5.74025673616784,5.872994888417217,5.90646639196116,1.939799331103679,5.74025673616784,7.2035144946412055,7.2035144946412055,7.2035144946412055,8.202608982871872
41,5.804663729234885,7.220256286333223,5.770615887957344,5.898215546199251,5.931251249497595,1.988294314381271,5.770615887957344,7.220256286333223,7.220256286333223,7.220256286333223,8.215045076598175
42,5.831063403618586,7.2373790216653315,5.80158099154842,5.923817860861223,5.9565831015489135,2.036789297658863,5.80158099154842,7.2373790216653315,7.2373790216653315,7.2373790216653315,8.227777500705978
43,5.857962144680808,7.254885531864619,5.8331503238694,5.9498010428256025,5.98244977786404,2.085284280936455,5.8331503238694,7.254885531864619,7.254885531864619,7.254885531864619,8.240809210761627
44,5.88535440971451,7.272778425319572,5.86533599634248,5.976181776273348,6.008833381113719,2.1337792642140467,5.86533599634248,7.272778425319572,7.272778425319572,7.272778425319572,8.254143018420113
45,5.913234674340565,7.291060094281661,5.898150225178112,6.002976877738983,6.035715970589415,2.182274247491639,5.898150225178112,7.291060094281661,7.291060094281661,7.291060094281661,8.267781595553133
46,5.941597414179842,7.30973272144273,5.931605226586751,6.030203163757039,6.0630796055825815,2.230769230769231,5.931605226586751,7.30973272144273,7.30973272144273,7.30973272144273,8.281727478259171
47,5.970437104853216,7.328798286389215,5.965713216778847,6.0578774508620405,6.0909063453846795,2.279264214046823,5.965713216778847,7.328798286389215,7.328798286389215,7.328798286389215,8.295983070758211
48,5.999748221981555,7.348258571934196,6.0004864119648555,6.0860165555885155,6.119178249287166,2.327759197324415,6.0004864119648555,7.348258571934196,7.348258571934196,7.348258571934196,8.310550649173797
49,6.029525241185736,7.36811517032828,6.035937028355227,6.114637294470992,6.1478773765815005,2.376254180602007,6.035937028355227,7.36811517032828,7.36811517032828,7.36811517032828,8.325432365205193
50,6.059762638086628,7.38836948935033,6.072077282160416,6.143756484043996,6.17698578655914,2.4247491638795986,6.072077282160416,7.38836948935033,7.38836948935033,7.38836948935033,8.340630249692488
51,6.0904548883051035,7.409022758279044,6.108919389590877,6.173390940842059,6.2064855385115445,2.4732441471571907,6.108919389590877,7.409022758279044,7.409022758279044,7.409022758279044,8.356146216077398
52,6.121596631081573,7.43007603374639,6.146475137596095,6.203556814296894,6.236359127162355,2.5217391304347827,6.146475137596095,7.43007603374639,7.43007603374639,7.43007603374639,8.371982063762701
53,6.153187368813399,7.451530205473904,6.184743554481559,6.234250425977915,6.266601989302383,2.5702341137123748,6.184743554481559,7.451530205473904,7.451530205473904,7.451530205473904,8.388139481373125
54,6.185232170164622,7.473386001892856,6.223709065278455,6.265445402902357,6.297224374939014,2.618729096989967,6.223709065278455,7.473386001892856,7.473386001892856,7.473386001892856,8.404620049920547
55,6.2177364088450835,7.4956439956492975,6.263355294720789,6.297114128367347,6.328237345882195,2.667224080267559,6.263355294720789,7.4956439956492975,7.4956439956492975,7.4956439956492975,8.421425245876389
56,6.250705458564623,7.518304608994985,6.30366586754257,6.329228985669995,6.3596519639418725,2.7157190635451505,6.30366586754257,7.518304608994985,7.518304608994985,7.518304608994985,8.438556444154012
57,6.284144693033082,7.5413681190651936,6.344624408477805,6.361762358107424,6.391479290927992,2.7642140468227425,6.344624408477805,7.5413681190651936,7.5413681190651936,7.5413681190651936,8.45601492100393
58,6.318059485960306,7.564834663044433,6.386214542260502,6.394686628976751,6.423730388650499,2.8127090301003346,6.386214542260502,7.564834663044433,7.564834663044433,7.564834663044433,8.473801856824638
59,6.352455211056129,7.588704243221056,6.428419893624667,6.427974181575093,6.456416318919338,2.861204013377926,6.428419893624667,7.588704243221056,7.588704243221056,7.588704243221056,8.491918338891749
60,6.387337242030398,7.612976731931784,6.471224087304308,6.461597399199569,6.489548143544457,2.9096989966555187,6.471224087304308,7.612976731931784,7.612976731931784,7.612976731931784,8.510365364008186
61,6.422710952592953,7.637651876397147,6.514610748033435,6.495528665147297,6.523136924335802,2.9581939799331107,6.514610748033435,7.637651876397147,7.637651876397147,7.637651876397147,8.529143841078003
62,6.4585817071186415,7.662729303448835,6.5585635047119855,6.529740389451883,6.557193719910217,3.0066889632107023,6.5585635047119855,7.662729303448835,7.662729303448835,7.662729303448835,8.548254593606467
63,6.49494966557778,7.688208524149994,6.603068308814271,6.564219888156345,6.5917278086816,3.0551839464882944,6.603068308814271,7.688208524149994,7.688208524149994,7.688208524149994,8.567698362128885
64,6.531801136561192,7.714088938309447,6.648117293282378,6.5989941492377415,6.626743731102672,3.1036789297658864,6.648117293282378,7.714088938309447,7.714088938309447,7.714088938309447,8.58747580657065
65,6.569120149608637,7.740369838890858,6.693703608132592,6.634096688135834,6.662245248060808,3.1521739130434785,6.693703608132592,7.740369838890858,7.740369838890858,7.740369838890858,8.607587508540863
66,6.606890734259881,7.767050416317845,6.739820403381196,6.669561020290393,6.698236120443379,3.2006688963210705,6.739820403381196,7.767050416317845,7.767050416317845,7.767050416317845,8.628033973561859
67,6.6450969200546846,7.794129762676049,6.786460829044474,6.705420661141186,6.734720109137766,3.249163879598662,6.786460829044474,7.794129762676049,7.794129762676049,7.794129762676049,8.648815633236847
68,6.683722736532813,7.821606875813162,6.833618035138713,6.741709126127978,6.771700975031338,3.297658862876254,6.833618035138713,7.821606875813162,7.821606875813162,7.821606875813162,8.66993284735783
69,6.722752213234025,7.849480663337923,6.881285171680193,6.778459930690535,6.8091824790114694,3.3461538461538463,6.881285171680193,7.849480663337923,7.849480663337923,7.849480663337923,8.69138590595587
70,6.762169379698088,7.877749946519091,6.929455388685203,6.815706590268628,6.847168381965539,3.3946488294314383,6.929455388685203,7.877749946519091,7.877749946519091,7.877749946519091,8.71317503129568
71,6.801958265464762,7.906413464085398,6.978121836170026,6.853482620302023,6.885662444780919,3.4431438127090304,6.978121836170026,7.906413464085398,7.906413464085398,7.906413464085398,8.735300379816454
72,6.842102900073811,7.935469875927485,7.027277664150947,6.891821536230484,6.924668428344982,3.4916387959866224,7.027277664150947,7.935469875927485,7.935469875927485,7.935469875927485,8.75776204402074
73,6.8825886681024935,7.964917766702837,7.076915124278604,6.930743631591176,6.9641787508155915,3.540133779264214,7.076915124278604,7.964917766702837,7.964917766702837,7.964917766702837,8.780560054313117
74,6.923410126998714,7.99475564934472,7.127020386754309,6.9701796947948225,7.0041090462092,3.588628762541806,7.127020386754309,7.99475564934472,7.99475564934472,7.99475564934472,8.803694380790287
75,6.9645656378037675,8.02498196847612,7.1775771000649256,7.01002340034092,7.044343109474257,3.637123745819398,7.1775771000649256,8.02498196847612,8.02498196847612,8.02498196847612,8.827164934984182
76,7.0060535738115295,8.055595103729697,7.228568904574076,7.050168303173287,7.084764632995474,3.68561872909699,7.228568904574076,8.055595103729697,8.055595103729697,8.055595103729697,8.850971571559544
